Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
14,14,2022-12-29,@,Delaware,REG (Conf),W,87,73,,32,54,.593,7,14,.500,25,40,.625,.657,16,22,.727,5,24,29,18,8,3,11,19,22,52,.423,7,23,.304,15,29,.517,.490,22,29,.759,6,21,27,11,7,4,11,17,hofstra,2023
15,15,2022-12-31,,North Carolina A&T,REG (Conf),L,79,81,,31,63,.492,6,24,.250,25,39,.641,.540,11,16,.688,10,20,30,14,3,0,9,8,34,61,.557,9,24,.375,25,37,.676,.631,4,8,.500,7,24,31,15,4,1,13,15,hofstra,2023
16,16,2023-01-05,@,Hampton,REG (Conf),W,67,51,,26,53,.491,9,22,.409,17,31,.548,.575,6,13,.462,10,30,40,14,4,5,15,17,16,58,.276,7,29,.241,9,29,.310,.336,12,18,.667,8,21,29,11,8,3,9,12,hofstra,2023
17,17,2023-01-07,@,William & Mary,REG (Conf),W,75,62,,33,60,.550,7,23,.304,26,37,.703,.608,2,2,1.000,1,31,32,16,7,12,7,12,23,68,.338,11,27,.407,12,41,.293,.419,5,12,.417,14,26,40,13,2,0,13,11,hofstra,2023
18,18,2023-01-11,,Monmouth,REG (Conf),W,77,57,,28,50,.560,8,20,.400,20,30,.667,.640,13,15,.867,8,19,27,12,8,3,12,15,21,53,.396,6,16,.375,15,37,.405,.453,9,10,.900,10,15,25,12,11,1,16,17,hofstra,2023
19,19,2023-01-14,,Delaware,REG (Conf),W,86,62,,31,63,.492,9,16,.563,22,47,.468,.563,15,17,.882,8,29,37,16,13,4,13,15,20,60,.333,8,29,.276,12,31,.387,.400,14,18,.778,11,21,32,13,10,6,18,18,hofstra,2023
20,20,2023-01-16,@,Towson,REG (Conf),L,47,68,,20,61,.328,4,27,.148,16,34,.471,.361,3,6,.500,9,18,27,10,6,6,11,12,27,60,.450,6,20,.300,21,40,.525,.500,8,14,.571,11,29,40,13,6,6,10,13,hofstra,2023
21,21,2023-01-19,,UNC Wilmington,REG (Conf),W,70,46,,29,55,.527,5,17,.294,24,38,.632,.573,7,10,.700,5,25,30,12,9,1,10,16,18,45,.400,4,16,.250,14,29,.483,.444,6,14,.429,6,21,27,8,5,1,16,15,hofstra,2023
22,22,2023-01-26,@,Elon,REG (Conf),W,82,65,,33,59,.559,16,34,.471,17,25,.680,.695,0,1,.000,2,23,25,21,5,4,8,11,26,64,.406,8,27,.296,18,37,.486,.469,5,7,.714,8,23,31,18,6,1,11,13,hofstra,2023
23,23,2023-01-28,@,College of Charleston,REG (Conf),W,85,81,,34,68,.500,11,22,.500,23,46,.500,.581,6,8,.750,9,22,31,13,5,6,9,20,26,63,.413,5,31,.161,21,32,.656,.452,24,31,.774,15,23,38,13,5,2,11,18,hofstra,2023
24,24,2023-02-02,,Towson,REG (Conf),W,76,72,,30,60,.500,11,28,.393,19,32,.594,.592,5,10,.500,8,22,30,13,3,4,9,12,29,64,.453,9,27,.333,20,37,.541,.523,5,10,.500,10,25,35,14,3,3,10,16,hofstra,2023
25,25,2023-02-04,,Stony Brook,REG (Conf),W,79,58,,31,56,.554,7,20,.350,24,36,.667,.616,10,11,.909,6,27,33,18,6,3,6,12,23,55,.418,8,22,.364,15,33,.455,.491,4,6,.667,5,19,24,14,2,2,9,13,hofstra,2023
26,26,2023-02-08,@,Northeastern,REG (Conf),W,72,53,,30,63,.476,6,21,.286,24,42,.571,.524,6,7,.857,6,26,32,16,7,4,5,11,17,58,.293,7,22,.318,10,36,.278,.353,12,15,.800,11,26,37,8,3,3,12,14,hofstra,2023
27,27,2023-02-11,@,Monmouth,REG (Conf),W,86,57,,33,64,.516,14,30,.467,19,34,.559,.625,6,9,.667,12,28,40,24,9,7,14,16,19,60,.317,5,13,.385,14,47,.298,.358,14,17,.824,13,17,30,9,9,2,14,14,hofstra,2023
28,28,2023-02-13,,Drexel,REG (Conf),W,66,52,,29,58,.500,6,18,.333,23,40,.575,.552,2,6,.333,4,25,29,15,7,3,10,20,16,45,.356,2,17,.118,14,28,.500,.378,18,29,.621,11,23,34,9,6,3,16,12,hofstra,2023
29,29,2023-02-16,,Hampton,REG (Conf),W,73,43,,29,67,.433,6,23,.261,23,44,.523,.478,9,12,.750,8,37,45,15,10,9,10,16,15,64,.234,2,18,.111,13,46,.283,.250,11,16,.688,10,30,40,3,5,2,15,16,hofstra,2023
30,30,2023-02-18,@,Stony Brook,REG (Conf),W,68,65,,21,54,.389,5,24,.208,16,30,.533,.435,21,24,.875,7,25,32,10,4,4,9,12,24,58,.414,6,26,.231,18,32,.563,.466,11,15,.733,8,25,33,15,7,1,9,19,hofstra,2023
31,31,2023-02-25,,Northeastern,REG (Conf),W,84,52,,35,66,.530,7,19,.368,28,47,.596,.583,7,13,.538,10,29,39,18,5,5,3,16,18,57,.316,5,18,.278,13,39,.333,.360,11,14,.786,11,21,32,8,2,4,13,14,hofstra,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,hofstra,2023
32,32,2023-03-05,N,William & Mary,CTOURN,W,94,46,,38,64,.594,13,21,.619,25,43,.581,.695,5,7,.714,7,33,40,12,5,5,6,9,18,60,.300,6,25,.240,12,35,.343,.350,4,5,.800,4,19,23,9,4,4,9,7,hofstra,2023
33,33,2023-03-06,N,UNC Wilmington,CTOURN,L,73,79,OT,23,58,.397,11,32,.344,12,26,.462,.491,16,21,.762,5,22,27,11,8,3,13,20,26,58,.448,7,22,.318,19,36,.528,.509,20,27,.741,13,28,41,9,7,4,16,21,hofstra,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,hofstra,2023
34,34,2023-03-14,@,Rutgers,NIT,W,88,86,OT,37,65,.569,10,26,.385,27,39,.692,.646,4,5,.800,11,19,30,15,6,5,16,15,35,69,.507,8,20,.400,27,49,.551,.565,8,13,.615,12,16,28,18,7,3,10,14,hofstra,2023
35,35,2023-03-18,,Cincinnati,NIT,L,65,79,,24,64,.375,7,21,.333,17,43,.395,.430,10,13,.769,9,16,25,17,5,2,10,14,30,57,.526,4,14,.286,26,43,.605,.561,15,20,.750,9,30,39,15,9,4,13,15,hofstra,2023
,,,,,,25-10,2619,2324,,1001,2084,.480,303,826,.367,698,1258,.555,.553,314,425,.739,233,854,1087,504,218,148,362,503,862,2115,.408,236,769,.307,626,1346,.465,.463,364,524,.695,350,832,1182,436,202,106,425,531,hofstra,2023
1,1,2022-11-07,,Siena,REG (Non-Conf),L,68,75,,28,59,.475,2,10,.200,26,49,.531,.492,10,23,.435,8,24,32,7,9,3,14,19,28,54,.519,7,17,.412,21,37,.568,.583,12,21,.571,6,29,35,13,4,2,15,19,holy-cross,2023
2,2,2022-11-10,,Dean,REG (Non-Conf),W,85,71,,32,60,.533,10,20,.500,22,40,.550,.617,11,19,.579,8,28,36,18,11,8,16,14,26,72,.361,8,15,.533,18,57,.316,.417,11,19,.579,13,22,35,8,11,0,16,17,holy-cross,2023
3,3,2022-11-14,@,Creighton,REG (Non-Conf),L,65,94,,25,62,.403,8,17,.471,17,45,.378,.468,7,10,.700,5,21,26,8,4,0,11,18,37,64,.578,12,32,.375,25,32,.781,.672,8,17,.471,8,32,40,28,6,3,8,14,holy-cross,2023
4,4,2022-11-19,N,Stonehill,REG (Non-Conf),L,79,81,,28,62,.452,12,30,.400,16,32,.500,.548,11,14,.786,9,19,28,18,10,3,15,21,27,53,.509,5,13,.385,22,40,.550,.557,22,24,.917,7,25,32,7,8,3,17,15,holy-cross,2023
5,5,2022-11-21,@,Fordham,REG (Non-Conf),L,53,67,,19,58,.328,4,17,.235,15,41,.366,.362,11,14,.786,7,20,27,11,8,2,14,19,19,44,.432,8,23,.348,11,21,.524,.523,21,26,.808,5,32,37,13,10,5,16,16,holy-cross,2023
6,6,2022-11-22,N,Illinois–Chicago,REG (Non-Conf),L,66,89,,23,61,.377,4,18,.222,19,43,.442,.410,16,23,.696,13,27,40,13,6,2,16,20,29,61,.475,9,25,.360,20,36,.556,.549,22,31,.710,5,24,29,17,11,5,6,17,holy-cross,2023
7,7,2022-11-27,,Colby-Sawyer,REG (Non-Conf),W,95,61,,38,72,.528,14,26,.538,24,46,.522,.625,5,10,.500,8,27,35,24,8,8,8,12,23,61,.377,8,21,.381,15,40,.375,.443,7,10,.700,7,22,29,10,5,6,15,11,holy-cross,2023
8,8,2022-11-30,,Harvard,REG (Non-Conf),L,38,72,,16,49,.327,4,18,.222,12,31,.387,.367,2,7,.286,4,23,27,8,7,3,18,13,28,71,.394,7,26,.269,21,45,.467,.444,9,15,.600,20,28,48,15,14,6,9,10,holy-cross,2023
9,9,2022-12-03,,Central Connecticut State,REG (Non-Conf),W,63,57,,24,57,.421,3,15,.200,21,42,.500,.447,12,13,.923,8,28,36,13,8,2,12,9,24,68,.353,6,25,.240,18,43,.419,.397,3,5,.600,14,25,39,8,8,5,12,14,holy-cross,2023
10,10,2022-12-07,,Quinnipiac,REG (Non-Conf),L,71,75,,23,55,.418,6,20,.300,17,35,.486,.473,19,26,.731,9,24,33,9,5,2,12,20,28,59,.475,2,17,.118,26,42,.619,.492,17,27,.630,9,21,30,11,6,2,7,18,holy-cross,2023
11,11,2022-12-10,@,Northeastern,REG (Non-Conf),L,58,59,,22,52,.423,7,15,.467,15,37,.405,.490,7,10,.700,7,19,26,7,9,0,14,17,24,53,.453,4,21,.190,20,32,.625,.491,7,12,.583,10,22,32,8,8,4,13,12,holy-cross,2023
12,12,2022-12-19,@,New Hampshire,REG (Non-Conf),L,60,78,,23,56,.411,8,18,.444,15,38,.395,.482,6,10,.600,7,16,23,8,4,0,10,19,27,50,.540,9,20,.450,18,30,.600,.630,15,20,.750,6,26,32,11,5,1,9,13,holy-cross,2023
13,13,2022-12-22,@,Sacred Heart,REG (Non-Conf),L,62,66,,27,56,.482,3,13,.231,24,43,.558,.509,5,8,.625,6,19,25,11,9,3,12,12,24,51,.471,7,21,.333,17,30,.567,.539,11,13,.846,6,22,28,15,6,5,15,8,holy-cross,2023
14,14,2022-12-30,,Bucknell,REG (Conf),W,60,58,,26,60,.433,5,23,.217,21,37,.568,.475,3,8,.375,4,26,30,10,6,0,8,18,22,60,.367,2,19,.105,20,41,.488,.383,12,14,.857,9,30,39,13,6,5,9,14,holy-cross,2023
15,15,2023-01-02,@,Navy,REG (Conf),W,74,63,,27,52,.519,13,28,.464,14,24,.583,.644,7,11,.636,4,24,28,17,6,6,12,15,21,64,.328,7,19,.368,14,45,.311,.383,14,19,.737,13,24,37,16,7,2,10,13,holy-cross,2023
16,16,2023-01-05,,American,REG (Conf),L,68,73,OT,25,62,.403,3,13,.231,22,49,.449,.427,15,19,.789,11,23,34,12,10,6,14,13,30,68,.441,8,25,.320,22,43,.512,.500,5,8,.625,14,26,40,17,10,5,17,14,holy-cross,2023
17,17,2023-01-08,,Loyola (MD),REG (Conf),W,63,55,,26,52,.500,6,15,.400,20,37,.541,.558,5,10,.500,4,20,24,11,5,2,6,17,21,53,.396,6,19,.316,15,34,.441,.453,7,14,.500,10,22,32,10,2,3,14,15,holy-cross,2023
18,18,2023-01-11,@,Lehigh,REG (Conf),L,58,76,,23,54,.426,7,21,.333,16,33,.485,.491,5,9,.556,3,22,25,11,5,4,17,10,30,61,.492,10,20,.500,20,41,.488,.574,6,9,.667,5,26,31,14,7,0,12,10,holy-cross,2023
19,19,2023-01-14,@,Lafayette,REG (Conf),L,48,62,,17,52,.327,5,19,.263,12,33,.364,.375,9,14,.643,5,28,33,7,3,4,12,19,21,55,.382,10,28,.357,11,27,.407,.473,10,17,.588,7,26,33,14,5,3,8,14,holy-cross,2023
20,20,2023-01-18,,Colgate,REG (Conf),L,71,77,,25,60,.417,9,23,.391,16,37,.432,.492,12,15,.800,6,21,27,12,6,1,8,19,29,56,.518,6,21,.286,23,35,.657,.571,13,21,.619,8,26,34,13,3,5,10,15,holy-cross,2023
21,21,2023-01-21,@,Bucknell,REG (Conf),W,80,73,,30,57,.526,10,19,.526,20,38,.526,.614,10,21,.476,1,27,28,19,4,1,10,21,29,61,.475,5,23,.217,24,38,.632,.516,10,17,.588,5,29,34,14,6,4,8,21,holy-cross,2023
22,22,2023-01-25,,Lehigh,REG (Conf),L,68,74,,27,57,.474,6,23,.261,21,34,.618,.526,8,19,.421,5,26,31,11,8,4,12,17,29,59,.492,5,13,.385,24,46,.522,.534,11,16,.688,5,26,31,9,4,2,12,16,holy-cross,2023
23,23,2023-01-28,@,Army,REG (Conf),L,55,66,,22,51,.431,3,13,.231,19,38,.500,.461,8,15,.533,4,24,28,12,5,2,12,14,25,60,.417,7,25,.280,18,35,.514,.475,9,15,.600,13,25,38,13,9,3,10,12,holy-cross,2023
24,24,2023-02-01,@,Boston University,REG (Conf),W,82,70,,29,53,.547,13,22,.591,16,31,.516,.670,11,21,.524,4,26,30,16,7,4,14,16,26,60,.433,3,17,.176,23,43,.535,.458,15,20,.750,7,24,31,6,11,1,12,18,holy-cross,2023
25,25,2023-02-04,,Navy,REG (Conf),L,68,86,,23,58,.397,7,17,.412,16,41,.390,.457,15,19,.789,5,17,22,9,2,1,10,18,33,69,.478,4,15,.267,29,54,.537,.507,16,18,.889,16,30,46,17,7,3,7,15,holy-cross,2023
26,26,2023-02-06,,Lafayette,REG (Conf),L,58,72,,19,58,.328,11,29,.379,8,29,.276,.422,9,11,.818,6,21,27,11,3,5,14,20,27,52,.519,7,14,.500,20,38,.526,.587,11,25,.440,7,27,34,16,5,4,8,15,holy-cross,2023
27,27,2023-02-11,@,American,REG (Conf),W,74,66,,27,58,.466,7,13,.538,20,45,.444,.526,13,19,.684,8,17,25,11,13,1,9,14,27,47,.574,5,16,.313,22,31,.710,.628,7,14,.500,5,24,29,13,8,4,19,14,holy-cross,2023
28,28,2023-02-15,,Boston University,REG (Conf),W,71,69,,27,61,.443,7,14,.500,20,47,.426,.500,10,17,.588,7,22,29,12,4,1,12,13,30,72,.417,4,21,.190,26,51,.510,.444,5,7,.714,14,26,40,10,8,7,7,13,holy-cross,2023
29,29,2023-02-18,@,Colgate,REG (Conf),L,73,96,,29,64,.453,4,12,.333,25,52,.481,.484,11,16,.688,6,18,24,21,7,2,9,12,41,70,.586,9,27,.333,32,43,.744,.650,5,10,.500,11,30,41,30,6,2,12,16,holy-cross,2023
30,30,2023-02-22,@,Loyola (MD),REG (Conf),L,68,90,,26,63,.413,10,26,.385,16,37,.432,.492,6,13,.462,8,21,29,15,4,3,16,13,34,70,.486,13,29,.448,21,41,.512,.579,9,10,.900,11,30,41,20,9,3,12,11,holy-cross,2023
31,31,2023-02-25,,Army,REG (Conf),L,65,80,,28,62,.452,3,13,.231,25,49,.510,.476,6,12,.500,9,24,33,12,4,5,10,14,32,67,.478,8,22,.364,24,45,.533,.537,8,14,.571,10,27,37,14,5,2,5,14,holy-cross,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,holy-cross,2023
32,32,2023-02-28,@,Loyola (MD),CTOURN,L,69,73,,28,69,.406,5,19,.263,23,50,.460,.442,8,15,.533,6,26,32,14,3,1,7,18,25,61,.410,8,23,.348,17,38,.447,.475,15,19,.789,9,36,45,13,5,1,11,15,holy-cross,2023
,,,,,,10-22,2136,2324,,812,1862,.436,219,599,.366,593,1263,.470,.495,293,471,.622,205,728,933,398,203,89,384,514,876,1926,.455,219,672,.326,657,1254,.524,.512,353,527,.670,295,844,1139,436,225,106,361,459,holy-cross,2023
1,1,2022-11-07,,Northern Colorado,REG (Non-Conf),W,83,36,,32,72,.444,11,29,.379,21,43,.488,.521,8,10,.800,17,23,40,16,14,6,8,13,10,39,.256,5,21,.238,5,18,.278,.321,11,16,.688,6,20,26,5,3,3,21,12,houston,2023
2,2,2022-11-11,N,Saint Joseph's,REG (Non-Conf),W,81,55,,33,65,.508,5,26,.192,28,39,.718,.546,10,16,.625,12,29,41,17,9,6,9,22,16,54,.296,5,24,.208,11,30,.367,.343,18,27,.667,12,24,36,3,6,1,16,19,houston,2023
3,3,2022-11-14,,Oral Roberts,REG (Non-Conf),W,83,45,,30,58,.517,6,17,.353,24,41,.585,.569,17,25,.680,15,33,48,6,5,5,12,15,14,62,.226,8,38,.211,6,24,.250,.290,9,15,.600,10,15,25,9,4,3,10,22,houston,2023
4,4,2022-11-16,,Texas Southern,REG (Non-Conf),W,83,48,,31,60,.517,5,19,.263,26,41,.634,.558,16,20,.800,11,23,34,19,10,4,8,15,18,49,.367,3,16,.188,15,33,.455,.398,9,15,.600,8,18,26,6,5,1,17,20,houston,2023
5,5,2022-11-20,@,Oregon,REG (Non-Conf),W,66,56,,24,56,.429,11,22,.500,13,34,.382,.527,7,10,.700,8,15,23,10,13,3,8,19,19,49,.388,3,22,.136,16,27,.593,.418,15,20,.750,12,19,31,10,4,8,16,13,houston,2023
6,6,2022-11-26,,Kent State,REG (Non-Conf),W,49,44,,16,50,.320,2,17,.118,14,33,.424,.340,15,23,.652,15,35,50,9,9,6,23,12,15,63,.238,6,29,.207,9,34,.265,.286,8,11,.727,7,23,30,8,14,5,13,19,houston,2023
7,7,2022-11-29,,Norfolk State,REG (Non-Conf),W,100,52,,38,66,.576,17,33,.515,21,33,.636,.705,7,10,.700,15,22,37,26,9,8,9,11,20,57,.351,1,18,.056,19,39,.487,.360,11,13,.846,9,13,22,7,6,1,16,16,houston,2023
8,8,2022-12-03,N,St. Mary's (CA),REG (Non-Conf),W,53,48,,21,57,.368,3,11,.273,18,46,.391,.395,8,9,.889,10,16,26,10,7,6,4,13,17,46,.370,9,22,.409,8,24,.333,.467,5,8,.625,6,23,29,14,3,1,12,13,houston,2023
9,9,2022-12-06,,North Florida,REG (Non-Conf),W,76,42,,33,67,.493,6,20,.300,27,47,.574,.537,4,5,.800,17,25,42,19,12,7,8,11,14,44,.318,9,24,.375,5,20,.250,.420,5,10,.500,5,12,17,10,4,4,20,10,houston,2023
10,10,2022-12-10,,Alabama,REG (Non-Conf),L,65,71,,25,64,.391,3,13,.231,22,51,.431,.414,12,22,.545,12,25,37,7,7,8,10,24,22,54,.407,7,23,.304,15,31,.484,.472,20,32,.625,10,30,40,9,6,3,15,20,houston,2023
11,11,2022-12-13,,North Carolina A&T,REG (Non-Conf),W,74,46,,28,57,.491,5,18,.278,23,39,.590,.535,13,19,.684,15,29,44,14,6,4,17,16,15,52,.288,6,25,.240,9,27,.333,.346,10,15,.667,5,17,22,6,12,4,15,17,houston,2023
12,12,2022-12-17,@,Virginia,REG (Non-Conf),W,69,61,,25,51,.490,8,21,.381,17,30,.567,.569,11,13,.846,7,21,28,17,4,3,7,17,20,48,.417,6,22,.273,14,26,.538,.479,15,17,.882,5,18,23,15,2,3,8,13,houston,2023
13,13,2022-12-21,,McNeese State,REG (Non-Conf),W,83,44,,32,61,.525,14,33,.424,18,28,.643,.639,5,10,.500,16,27,43,23,8,2,12,4,18,49,.367,6,24,.250,12,25,.480,.429,2,5,.400,4,14,18,10,9,1,15,12,houston,2023
14,14,2022-12-28,@,Tulsa,REG (Conf),W,89,50,,36,61,.590,7,20,.350,29,41,.707,.648,10,12,.833,6,27,33,16,8,6,6,16,19,56,.339,5,25,.200,14,31,.452,.384,7,13,.538,8,16,24,10,2,0,14,15,houston,2023
15,15,2022-12-31,,UCF,REG (Conf),W,71,65,,24,64,.375,6,19,.316,18,45,.400,.422,17,21,.810,12,20,32,10,9,4,8,15,21,54,.389,6,27,.222,15,27,.556,.444,17,20,.850,13,20,33,9,6,4,13,17,houston,2023
16,16,2023-01-05,,SMU,REG (Conf),W,87,53,,31,68,.456,10,30,.333,21,38,.553,.529,15,19,.789,20,32,52,17,6,5,10,22,15,49,.306,3,20,.150,12,29,.414,.337,20,28,.714,5,15,20,8,5,2,11,18,houston,2023
17,17,2023-01-08,@,Cincinnati,REG (Conf),W,72,59,,31,68,.456,6,16,.375,25,52,.481,.500,4,4,1.000,10,21,31,13,13,4,5,14,20,57,.351,9,26,.346,11,31,.355,.430,10,14,.714,12,21,33,12,4,2,16,9,houston,2023
18,18,2023-01-11,,South Florida,REG (Conf),W,83,77,,25,59,.424,11,27,.407,14,32,.438,.517,22,32,.688,13,14,27,9,9,4,7,23,23,47,.489,10,21,.476,13,26,.500,.596,21,27,.778,7,24,31,12,4,0,16,22,houston,2023
19,19,2023-01-17,@,Tulane,REG (Conf),W,80,60,,31,56,.554,12,24,.500,19,32,.594,.661,6,9,.667,7,27,34,20,8,7,13,12,22,55,.400,6,26,.231,16,29,.552,.455,10,12,.833,5,19,24,10,7,1,14,12,houston,2023
20,20,2023-01-22,,Temple,REG (Conf),L,55,56,,19,56,.339,6,17,.353,13,39,.333,.393,11,21,.524,11,26,37,9,8,4,7,19,14,45,.311,8,24,.333,6,21,.286,.400,20,22,.909,4,28,32,11,2,4,11,16,houston,2023
21,21,2023-01-25,@,UCF,REG (Conf),W,82,71,,29,57,.509,11,27,.407,18,30,.600,.605,13,20,.650,13,20,33,18,2,4,10,17,23,53,.434,9,23,.391,14,30,.467,.519,16,19,.842,8,16,24,14,5,7,6,20,houston,2023
22,22,2023-01-28,,Cincinnati,REG (Conf),W,75,69,,30,53,.566,5,17,.294,25,36,.694,.613,10,16,.625,6,24,30,13,3,5,8,12,27,61,.443,11,27,.407,16,34,.471,.533,4,7,.571,9,17,26,15,4,3,8,16,houston,2023
23,23,2023-02-02,@,Wichita State,REG (Conf),W,70,61,,25,56,.446,7,20,.350,18,36,.500,.509,13,15,.867,7,22,29,14,8,3,5,18,21,54,.389,3,20,.150,18,34,.529,.417,16,23,.696,11,22,33,8,3,1,12,14,houston,2023
24,24,2023-02-05,@,Temple,REG (Conf),W,81,65,,29,52,.558,9,21,.429,20,31,.645,.644,14,20,.700,6,19,25,20,9,8,8,20,20,51,.392,12,27,.444,8,24,.333,.510,13,18,.722,8,15,23,14,4,2,15,17,houston,2023
25,25,2023-02-08,,Tulsa,REG (Conf),W,80,42,,31,67,.463,13,35,.371,18,32,.563,.560,5,6,.833,15,35,50,21,4,2,8,16,15,54,.278,4,29,.138,11,25,.440,.315,8,14,.571,6,20,26,10,4,1,9,11,houston,2023
26,26,2023-02-16,@,SMU,REG (Conf),W,80,65,,27,55,.491,10,30,.333,17,25,.680,.582,16,26,.615,9,27,36,17,7,3,9,17,23,52,.442,5,15,.333,18,37,.486,.490,14,24,.583,6,20,26,15,6,1,11,19,houston,2023
27,27,2023-02-19,,Memphis,REG (Conf),W,72,64,,23,51,.451,3,17,.176,20,34,.588,.480,23,26,.885,6,20,26,10,13,3,11,17,23,52,.442,6,15,.400,17,37,.459,.500,12,19,.632,10,21,31,9,8,3,18,22,houston,2023
28,28,2023-02-22,,Tulane,REG (Conf),W,89,59,,31,66,.470,10,32,.313,21,34,.618,.545,17,22,.773,18,27,45,22,16,5,11,19,19,50,.380,7,22,.318,12,28,.429,.450,14,21,.667,6,16,22,8,4,3,19,17,houston,2023
29,29,2023-02-25,@,East Carolina,REG (Conf),W,76,57,,29,66,.439,6,18,.333,23,48,.479,.485,12,15,.800,15,30,45,14,5,6,7,17,16,50,.320,8,22,.364,8,28,.286,.400,17,28,.607,6,16,22,12,6,4,8,14,houston,2023
30,30,2023-03-02,,Wichita State,REG (Conf),W,83,66,,27,57,.474,9,25,.360,18,32,.563,.553,20,22,.909,11,15,26,16,14,2,10,20,24,37,.649,6,12,.500,18,25,.720,.730,12,21,.571,3,20,23,11,6,0,19,16,houston,2023
31,31,2023-03-05,@,Memphis,REG (Conf),W,67,65,,25,54,.463,10,28,.357,15,26,.577,.556,7,12,.583,8,19,27,13,7,6,14,19,19,53,.358,6,18,.333,13,35,.371,.415,21,23,.913,8,20,28,12,8,3,12,16,houston,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,houston,2023
32,32,2023-03-10,N,East Carolina,CTOURN,W,60,46,,16,57,.281,8,24,.333,8,33,.242,.351,20,26,.769,6,32,38,13,10,7,9,17,16,51,.314,3,19,.158,13,32,.406,.343,11,20,.550,7,32,39,11,7,1,17,18,houston,2023
33,33,2023-03-11,N,Cincinnati,CTOURN,W,69,48,,29,57,.509,3,15,.200,26,42,.619,.535,8,13,.615,8,30,38,15,6,2,11,22,13,51,.255,6,28,.214,7,23,.304,.314,16,28,.571,9,22,31,8,8,1,9,16,houston,2023
34,34,2023-03-12,N,Memphis,CTOURN,L,65,75,,20,64,.313,6,25,.240,14,39,.359,.359,19,28,.679,20,17,37,11,5,4,10,19,27,53,.509,6,12,.500,21,41,.512,.566,15,21,.714,9,24,33,11,4,2,10,18,houston,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,houston,2023
35,35,2023-03-16,N,Northern Kentucky,ROUND-64,W,63,52,,25,51,.490,4,16,.250,21,35,.600,.529,9,10,.900,9,28,37,13,3,4,14,14,19,69,.275,5,33,.152,14,36,.389,.312,9,10,.900,17,14,31,7,9,1,7,12,houston,2023
36,36,2023-03-18,N,Auburn,ROUND-32,W,81,64,,25,60,.417,7,22,.318,18,38,.474,.475,24,29,.828,10,25,35,11,4,12,6,25,20,53,.377,5,16,.313,15,37,.405,.425,19,36,.528,7,18,25,11,1,3,8,22,houston,2023
37,37,2023-03-24,N,Miami (FL),ROUND-16,L,75,89,,24,64,.375,9,31,.290,15,33,.455,.445,18,20,.900,9,24,33,16,3,4,8,16,31,60,.517,11,25,.440,20,35,.571,.608,16,19,.842,6,28,34,16,4,4,5,16,houston,2023
