Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
27,27,2022-02-26,@,Stephen F. Austin,REG (Conf),L,71,73,,21,54,.389,6,19,.316,15,35,.429,.444,23,27,.852,9,18,27,13,5,1,10,19,28,52,.538,4,11,.364,24,41,.585,.577,13,23,.565,12,23,35,12,5,6,14,25,abilene-christian,2022
28,28,2022-03-03,,Dixie State,REG (Conf),W,80,64,,28,68,.412,6,19,.316,22,49,.449,.456,18,22,.818,13,19,32,17,18,1,11,26,19,44,.432,6,20,.300,13,24,.542,.500,20,30,.667,6,26,32,15,7,2,24,19,abilene-christian,2022
29,29,2022-03-05,,Tarleton State,REG (Conf),W,61,56,,19,51,.373,3,20,.150,16,31,.516,.402,20,26,.769,12,12,24,11,11,3,12,26,15,36,.417,3,12,.250,12,24,.500,.458,23,25,.920,6,20,26,5,3,1,21,22,abilene-christian,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,abilene-christian,2022
30,30,2022-03-09,N,Utah Valley,CTOURN,W,82,74,,28,55,.509,11,21,.524,17,34,.500,.609,15,19,.789,3,13,16,15,10,1,9,20,24,46,.522,11,26,.423,13,20,.650,.641,15,18,.833,9,24,33,18,4,6,20,21,abilene-christian,2022
31,31,2022-03-10,N,Stephen F. Austin,CTOURN,W,76,62,,26,49,.531,7,15,.467,19,34,.559,.602,17,23,.739,2,21,23,17,13,2,13,23,18,51,.353,5,18,.278,13,33,.394,.402,21,24,.875,9,21,30,7,5,6,21,23,abilene-christian,2022
32,32,2022-03-11,N,Seattle,CTOURN,W,78,76,,23,60,.383,4,20,.200,19,40,.475,.417,28,39,.718,9,25,34,7,8,2,7,24,23,55,.418,10,26,.385,13,29,.448,.509,20,27,.741,10,31,41,9,2,3,19,29,abilene-christian,2022
33,33,2022-03-12,N,New Mexico State,CTOURN,L,52,66,,17,52,.327,6,22,.273,11,30,.367,.385,12,16,.750,4,17,21,6,5,1,11,18,20,53,.377,8,25,.320,12,28,.429,.453,18,23,.783,15,25,40,12,3,6,14,17,abilene-christian,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,abilene-christian,2022
34,34,2022-03-20,N,Troy,CBI,W,82,70,,28,63,.444,9,25,.360,19,38,.500,.516,17,23,.739,10,20,30,18,13,2,13,17,23,50,.460,8,23,.348,15,27,.556,.540,16,17,.941,4,25,29,14,8,4,20,22,abilene-christian,2022
35,35,2022-03-21,N,Ohio,CBI,W,91,86,,29,55,.527,8,18,.444,21,37,.568,.600,25,29,.862,4,22,26,18,10,2,11,32,26,53,.491,7,23,.304,19,30,.633,.557,27,40,.675,10,23,33,10,5,2,14,23,abilene-christian,2022
36,36,2022-03-22,N,Middle Tennessee,CBI,L,69,85,,20,49,.408,8,19,.421,12,30,.400,.490,21,27,.778,10,20,30,10,5,2,16,20,30,53,.566,10,22,.455,20,31,.645,.660,15,23,.652,3,20,23,19,11,4,10,23,abilene-christian,2022
,,,,,,25-11,2761,2432,,946,2159,.438,247,773,.320,699,1386,.504,.495,622,825,.754,331,744,1075,538,391,67,433,801,782,1781,.439,242,721,.336,540,1060,.509,.507,626,863,.725,282,880,1162,403,199,130,720,764,abilene-christian,2022
1,1,2021-11-11,N,South Dakota,REG (Non-Conf),L,53,59,,20,45,.444,7,23,.304,13,22,.591,.522,6,12,.500,0,27,27,8,5,5,16,18,21,58,.362,6,18,.333,15,40,.375,.414,11,16,.688,11,26,37,10,6,2,12,15,air-force,2022
2,2,2021-11-13,@,Tulsa,REG (Non-Conf),W,59,58,,24,49,.490,9,27,.333,15,22,.682,.582,2,3,.667,4,24,28,13,3,3,17,13,22,59,.373,7,22,.318,15,37,.405,.432,7,8,.875,8,16,24,7,6,1,8,11,air-force,2022
3,3,2021-11-17,,Texas Southern,REG (Non-Conf),W,61,57,,21,47,.447,8,27,.296,13,20,.650,.532,11,20,.550,6,18,24,11,6,4,13,17,20,49,.408,2,12,.167,18,37,.486,.429,15,19,.789,10,23,33,7,6,1,16,21,air-force,2022
4,4,2021-11-20,N,Holy Cross,REG (Non-Conf),W,72,53,,28,59,.475,9,24,.375,19,35,.543,.551,7,10,.700,7,16,23,15,11,6,9,20,18,48,.375,0,8,.000,18,40,.450,.375,17,24,.708,15,25,40,1,4,4,21,18,air-force,2022
5,5,2021-11-21,N,Bethune-Cookman,REG (Non-Conf),W,73,65,,23,47,.489,7,18,.389,16,29,.552,.564,20,24,.833,8,19,27,10,6,3,10,17,24,45,.533,3,8,.375,21,37,.568,.567,14,19,.737,4,16,20,9,9,4,12,22,air-force,2022
6,6,2021-11-24,,Denver,REG (Non-Conf),W,66,65,,25,48,.521,7,17,.412,18,31,.581,.594,9,14,.643,2,25,27,17,5,5,14,17,26,54,.481,7,17,.412,19,37,.514,.546,6,10,.600,5,22,27,14,5,3,11,18,air-force,2022
7,7,2021-11-27,,Idaho State,REG (Non-Conf),W,59,48,,24,44,.545,8,19,.421,16,25,.640,.636,3,5,.600,4,19,23,16,11,0,16,21,12,41,.293,7,24,.292,5,17,.294,.378,17,21,.810,6,15,21,7,4,0,17,14,air-force,2022
8,8,2021-12-04,,Army,REG (Non-Conf),W,76,58,,29,52,.558,10,24,.417,19,28,.679,.654,8,12,.667,4,28,32,18,11,5,16,18,17,49,.347,8,24,.333,9,25,.360,.429,16,25,.640,5,20,25,9,11,1,14,14,air-force,2022
9,9,2021-12-08,@,Montana,REG (Non-Conf),L,48,66,,16,46,.348,7,16,.438,9,30,.300,.424,9,13,.692,2,16,18,8,7,6,12,16,23,52,.442,3,13,.231,20,39,.513,.471,17,17,1.000,11,27,38,12,4,2,16,15,air-force,2022
10,10,2021-12-19,@,Arkansas State,REG (Non-Conf),L,46,68,,18,56,.321,6,21,.286,12,35,.343,.375,4,7,.571,11,18,29,12,7,1,13,15,27,57,.474,5,16,.313,22,41,.537,.518,9,14,.643,15,29,44,16,6,5,15,12,air-force,2022
11,11,2021-12-21,@,Tarleton State,REG (Non-Conf),L,45,67,,16,39,.410,5,18,.278,11,21,.524,.474,8,11,.727,3,17,20,11,4,3,17,17,25,43,.581,6,14,.429,19,29,.655,.651,11,18,.611,4,19,23,9,9,1,9,14,air-force,2022
12,12,2021-12-29,,Utah State,REG (Conf),W,49,47,,18,50,.360,8,27,.296,10,23,.435,.440,5,7,.714,1,28,29,15,3,3,6,16,17,52,.327,1,19,.053,16,33,.485,.337,12,18,.667,6,30,36,11,4,1,7,16,air-force,2022
13,13,2022-01-04,@,Colorado State,REG (Conf),L,59,67,,23,44,.523,10,21,.476,13,23,.565,.636,3,6,.500,2,20,22,15,3,2,10,16,23,57,.404,7,23,.304,16,34,.471,.465,14,19,.737,12,21,33,10,6,3,6,16,air-force,2022
14,14,2022-01-15,,Nevada,REG (Conf),L,68,75,,21,55,.382,15,39,.385,6,16,.375,.518,11,15,.733,8,17,25,17,4,2,8,20,25,55,.455,6,21,.286,19,34,.559,.509,19,23,.826,13,27,40,16,4,6,14,21,air-force,2022
15,15,2022-01-18,@,Boise State,REG (Conf),L,56,62,,22,43,.512,6,13,.462,16,30,.533,.581,6,14,.429,7,16,23,12,5,1,17,23,19,39,.487,5,14,.357,14,25,.560,.551,19,32,.594,7,16,23,9,8,7,13,17,air-force,2022
16,16,2022-01-20,,UNLV,REG (Conf),W,69,62,,23,46,.500,8,22,.364,15,24,.625,.587,15,24,.625,5,25,30,16,5,2,10,24,20,46,.435,4,15,.267,16,31,.516,.478,18,25,.720,4,23,27,6,3,2,12,22,air-force,2022
17,17,2022-01-22,,Colorado State,REG (Conf),L,53,73,,18,54,.333,9,26,.346,9,28,.321,.417,8,18,.444,8,20,28,14,8,5,10,16,27,47,.574,6,17,.353,21,30,.700,.638,13,19,.684,3,31,34,10,7,6,15,15,air-force,2022
18,18,2022-01-25,@,San Jose State,REG (Conf),W,63,53,,21,53,.396,12,28,.429,9,25,.360,.509,9,13,.692,10,21,31,9,6,8,10,16,20,52,.385,3,14,.214,17,38,.447,.413,10,12,.833,10,20,30,8,4,6,11,16,air-force,2022
19,19,2022-01-28,,Wyoming,REG (Conf),L,61,63,,25,46,.543,5,20,.250,20,26,.769,.598,6,11,.545,4,20,24,10,4,4,12,25,21,52,.404,2,16,.125,19,36,.528,.423,19,27,.704,13,21,34,5,3,0,13,18,air-force,2022
20,20,2022-02-01,@,Utah State,REG (Conf),L,46,73,,18,50,.360,2,15,.133,16,35,.457,.380,8,11,.727,0,13,13,11,10,0,9,19,26,42,.619,5,16,.313,21,26,.808,.679,16,17,.941,3,30,33,21,3,3,18,18,air-force,2022
21,21,2022-02-05,,New Mexico,REG (Conf),L,77,91,,26,57,.456,7,21,.333,19,36,.528,.518,18,24,.750,5,19,24,14,3,2,9,18,33,56,.589,8,16,.500,25,40,.625,.661,17,21,.810,3,25,28,9,5,7,12,25,air-force,2022
22,22,2022-02-08,@,UNLV,REG (Conf),L,44,78,,14,46,.304,6,25,.240,8,21,.381,.370,10,15,.667,4,13,17,10,4,2,9,14,26,50,.520,11,19,.579,15,31,.484,.630,15,16,.938,10,28,38,20,5,4,10,14,air-force,2022
23,23,2022-02-12,@,San Diego State,REG (Conf),L,64,76,,24,49,.490,4,18,.222,20,31,.645,.531,12,15,.800,3,13,16,11,6,2,11,21,25,40,.625,5,10,.500,20,30,.667,.688,21,27,.778,6,21,27,17,5,5,16,18,air-force,2022
24,24,2022-02-16,,Boise State,REG (Conf),L,59,85,,23,51,.451,7,24,.292,16,27,.593,.520,6,9,.667,5,8,13,12,1,2,10,14,33,48,.688,10,18,.556,23,30,.767,.792,9,9,1.000,4,24,28,18,4,3,11,16,air-force,2022
25,25,2022-02-19,@,Wyoming,REG (Conf),L,67,75,,26,59,.441,9,19,.474,17,40,.425,.517,6,9,.667,8,14,22,10,2,2,7,26,25,49,.510,3,17,.176,22,32,.688,.541,22,26,.846,6,23,29,11,1,2,8,13,air-force,2022
26,26,2022-02-22,,Fresno State,REG (Conf),L,40,65,,15,50,.300,7,28,.250,8,22,.364,.370,3,3,1.000,2,13,15,10,4,4,7,15,23,40,.575,5,14,.357,18,26,.692,.638,14,16,.875,3,29,32,15,2,6,11,12,air-force,2022
27,27,2022-02-26,@,New Mexico,REG (Conf),L,65,69,,24,53,.453,4,17,.235,20,36,.556,.491,13,23,.565,10,23,33,15,4,0,12,21,21,54,.389,2,16,.125,19,38,.500,.407,25,30,.833,11,24,35,7,4,5,8,20,air-force,2022
28,28,2022-03-01,,San Jose State,REG (Conf),W,58,54,,19,48,.396,3,14,.214,16,34,.471,.427,17,26,.654,5,25,30,8,6,5,14,14,21,57,.368,4,19,.211,17,38,.447,.404,8,13,.615,10,28,38,4,10,6,18,20,air-force,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,air-force,2022
29,29,2022-03-09,N,Utah State,CTOURN,L,56,83,,23,51,.451,3,14,.214,20,37,.541,.480,7,11,.636,4,21,25,14,4,1,14,16,29,54,.537,9,21,.429,20,33,.606,.620,16,21,.762,6,23,29,19,8,1,9,16,air-force,2022
,,,,,,11-18,1712,1915,,627,1437,.436,208,625,.333,419,812,.516,.509,250,385,.649,142,556,698,362,158,88,338,523,669,1445,.463,150,481,.312,519,964,.538,.515,427,562,.760,224,682,906,317,156,97,363,487,air-force,2022
1,1,2021-11-09,@,Ohio State,REG (Non-Conf),L,66,67,,25,58,.431,7,22,.318,18,36,.500,.491,9,12,.750,10,19,29,5,4,2,11,19,26,60,.433,4,14,.286,22,46,.478,.467,11,16,.688,16,19,35,11,5,5,9,15,akron,2022
2,2,2021-11-13,,Point Park,REG (Non-Conf),W,102,46,,36,72,.500,13,37,.351,23,35,.657,.590,17,25,.680,20,33,53,23,11,5,13,14,18,57,.316,5,19,.263,13,38,.342,.360,5,10,.500,6,17,23,7,8,1,18,22,akron,2022
3,3,2021-11-18,,Wheeling Jesuit,REG (Non-Conf),W,99,38,,39,63,.619,9,22,.409,30,41,.732,.690,12,22,.545,17,25,42,12,13,7,11,12,12,47,.255,4,18,.222,8,29,.276,.298,10,12,.833,5,10,15,4,4,2,23,20,akron,2022
4,4,2021-11-22,N,Fordham,REG (Non-Conf),L,43,63,,16,51,.314,1,18,.056,15,33,.455,.324,10,19,.526,6,25,31,4,3,2,8,21,21,51,.412,6,17,.353,15,34,.441,.471,15,21,.714,8,28,36,7,4,3,7,20,akron,2022
5,5,2021-11-23,N,Appalachian State,REG (Non-Conf),L,45,57,,18,59,.305,7,33,.212,11,26,.423,.364,2,7,.286,8,30,38,11,8,2,14,18,18,51,.353,6,20,.300,12,31,.387,.412,15,18,.833,3,30,33,4,7,3,9,9,akron,2022
6,6,2021-11-24,N,Evansville,REG (Non-Conf),W,69,60,,21,43,.488,10,15,.667,11,28,.393,.605,17,27,.630,7,25,32,10,3,2,11,20,22,59,.373,6,23,.261,16,36,.444,.424,10,14,.714,11,18,29,8,5,1,7,22,akron,2022
7,7,2021-12-01,,Marshall,REG (Non-Conf),W,88,86,,30,60,.500,7,19,.368,23,41,.561,.558,21,29,.724,11,23,34,16,2,2,11,17,33,62,.532,11,23,.478,22,39,.564,.621,9,17,.529,4,23,27,14,4,1,10,25,akron,2022
8,8,2021-12-04,,Southern,REG (Non-Conf),W,79,62,,23,49,.469,9,20,.450,14,29,.483,.561,24,35,.686,10,26,36,15,9,5,15,20,24,58,.414,5,15,.333,19,43,.442,.457,9,17,.529,11,21,32,7,8,2,16,29,akron,2022
9,9,2021-12-12,,Florida A&M,REG (Non-Conf),W,73,66,,19,42,.452,11,25,.440,8,17,.471,.583,24,38,.632,7,25,32,15,5,4,15,13,24,60,.400,6,17,.353,18,43,.419,.450,12,12,1.000,7,23,30,12,10,0,10,28,akron,2022
10,10,2021-12-15,@,Wright State,REG (Non-Conf),W,66,48,,25,54,.463,9,23,.391,16,31,.516,.546,7,10,.700,7,27,34,11,6,1,12,15,19,51,.373,3,15,.200,16,36,.444,.402,7,12,.583,6,18,24,4,6,2,10,10,akron,2022
11,11,2022-01-01,,Buffalo,REG (Conf),W,88,76,,25,52,.481,8,22,.364,17,30,.567,.558,30,40,.750,9,23,32,17,5,3,11,16,29,56,.518,9,22,.409,20,34,.588,.598,9,17,.529,3,16,19,14,4,1,13,27,akron,2022
12,12,2022-01-04,,Ohio,REG (Conf),L,63,69,,22,56,.393,10,27,.370,12,29,.414,.482,9,17,.529,7,22,29,11,4,1,9,11,26,52,.500,8,20,.400,18,32,.563,.577,9,10,.900,3,29,32,12,4,3,8,18,akron,2022
13,13,2022-01-11,,Ball State,REG (Conf),W,84,74,,31,58,.534,7,24,.292,24,34,.706,.595,15,21,.714,9,25,34,15,4,3,11,22,27,55,.491,7,20,.350,20,35,.571,.555,13,23,.565,8,18,26,10,5,0,13,22,akron,2022
14,14,2022-01-14,@,Kent State,REG (Conf),L,55,67,,19,54,.352,4,24,.167,15,30,.500,.389,13,18,.722,7,18,25,6,6,2,10,15,25,54,.463,9,22,.409,16,32,.500,.546,8,13,.615,11,25,36,10,6,3,12,19,akron,2022
15,15,2022-01-18,,Western Michigan,REG (Conf),W,74,73,,29,63,.460,11,30,.367,18,33,.545,.548,5,8,.625,16,15,31,17,5,2,11,14,25,47,.532,14,24,.583,11,23,.478,.681,9,10,.900,5,16,21,12,3,2,15,15,akron,2022
16,16,2022-01-20,@,Bowling Green,REG (Conf),W,91,66,,32,61,.525,14,27,.519,18,34,.529,.639,13,16,.813,8,23,31,15,8,2,6,15,24,67,.358,5,23,.217,19,44,.432,.396,13,15,.867,17,20,37,4,4,0,13,19,akron,2022
17,17,2022-01-22,,Eastern Michigan,REG (Conf),W,46,44,,17,50,.340,7,22,.318,10,28,.357,.410,5,8,.625,4,27,31,10,2,3,9,12,19,52,.365,3,15,.200,16,37,.432,.394,3,7,.429,6,26,32,8,5,6,9,13,akron,2022
18,18,2022-01-25,@,Central Michigan,REG (Conf),W,60,56,,22,46,.478,4,15,.267,18,31,.581,.522,12,15,.800,6,24,30,8,4,5,13,14,22,61,.361,6,16,.375,16,45,.356,.410,6,7,.857,11,18,29,10,8,4,10,16,akron,2022
19,19,2022-01-28,@,Toledo,REG (Conf),L,76,84,,28,64,.438,7,25,.280,21,39,.538,.492,13,23,.565,11,18,29,15,5,2,9,17,33,56,.589,5,15,.333,28,41,.683,.634,13,17,.765,7,24,31,17,6,5,9,19,akron,2022
20,20,2022-02-04,,Miami (OH),REG (Conf),W,66,55,,25,50,.500,5,17,.294,20,33,.606,.550,11,17,.647,5,29,34,11,5,6,10,14,21,57,.368,7,21,.333,14,36,.389,.430,6,7,.857,5,15,20,11,7,4,7,17,akron,2022
21,21,2022-02-06,@,Miami (OH),REG (Conf),W,71,59,,22,42,.524,10,19,.526,12,23,.522,.643,17,23,.739,6,28,34,9,5,3,16,13,21,53,.396,7,23,.304,14,30,.467,.462,10,11,.909,1,15,16,9,8,1,10,19,akron,2022
22,22,2022-02-08,@,Northern Illinois,REG (Conf),W,70,64,,21,40,.525,6,15,.400,15,25,.600,.600,22,26,.846,5,20,25,12,6,2,14,13,22,46,.478,7,18,.389,15,28,.536,.554,13,15,.867,4,17,21,10,5,0,12,20,akron,2022
23,23,2022-02-11,,Kent State,REG (Conf),L,64,66,,23,46,.500,7,18,.389,16,28,.571,.576,11,17,.647,8,18,26,17,4,3,12,19,23,47,.489,10,17,.588,13,30,.433,.596,10,18,.556,6,17,23,8,6,3,10,20,akron,2022
24,24,2022-02-15,@,Western Michigan,REG (Conf),L,57,61,OT,19,58,.328,7,27,.259,12,31,.387,.388,12,23,.522,12,30,42,10,4,9,11,17,21,65,.323,8,22,.364,13,43,.302,.385,11,17,.647,14,31,45,9,5,3,9,19,akron,2022
25,25,2022-02-17,,Northern Illinois,REG (Conf),L,63,66,,20,44,.455,5,19,.263,15,25,.600,.511,18,27,.667,7,20,27,8,5,4,10,21,25,53,.472,4,13,.308,21,40,.525,.509,12,16,.750,6,18,24,11,2,0,8,23,akron,2022
26,26,2022-02-19,@,Eastern Michigan,REG (Conf),W,67,48,,25,52,.481,8,18,.444,17,34,.500,.558,9,12,.750,6,27,33,8,6,5,12,12,20,56,.357,4,22,.182,16,34,.471,.393,4,6,.667,6,24,30,6,5,3,10,13,akron,2022
27,27,2022-02-22,,Bowling Green,REG (Conf),W,82,68,,27,50,.540,10,26,.385,17,24,.708,.640,18,24,.750,9,25,34,13,4,2,8,18,27,51,.529,5,17,.294,22,34,.647,.578,9,16,.563,5,16,21,9,5,1,6,20,akron,2022
28,28,2022-02-25,@,Ohio,REG (Conf),W,91,83,,30,48,.625,4,15,.267,26,33,.788,.667,27,35,.771,6,27,33,11,6,4,11,16,30,62,.484,15,36,.417,15,26,.577,.605,8,13,.615,6,13,19,15,5,3,10,24,akron,2022
29,29,2022-03-01,@,Ball State,REG (Conf),W,79,60,,24,55,.436,11,26,.423,13,29,.448,.536,20,25,.800,7,22,29,11,8,3,6,16,18,52,.346,7,19,.368,11,33,.333,.413,17,20,.850,8,23,31,9,1,1,15,18,akron,2022
30,30,2022-03-04,,Central Michigan,REG (Conf),W,57,56,,19,50,.380,6,22,.273,13,28,.464,.440,13,22,.591,6,23,29,13,8,1,7,13,20,47,.426,4,18,.222,16,29,.552,.468,12,13,.923,4,24,28,9,4,2,12,20,akron,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,akron,2022
31,31,2022-03-10,N,Buffalo,CTOURN,W,70,68,,24,55,.436,9,17,.529,15,38,.395,.518,13,16,.813,8,24,32,8,8,5,14,18,23,57,.404,6,20,.300,17,37,.459,.456,16,20,.800,12,21,33,9,10,5,14,17,akron,2022
32,32,2022-03-11,N,Toledo,CTOURN,W,70,62,,25,53,.472,8,23,.348,17,30,.567,.547,12,15,.800,8,26,34,9,5,5,8,19,24,54,.444,4,15,.267,20,39,.513,.481,10,22,.455,9,21,30,7,5,0,8,16,akron,2022
33,33,2022-03-12,N,Kent State,CTOURN,W,75,55,,25,48,.521,10,19,.526,15,29,.517,.625,15,21,.714,8,14,22,16,12,1,11,7,22,47,.468,7,17,.412,15,30,.500,.543,4,5,.800,8,14,22,10,4,1,18,18,akron,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,akron,2022
34,34,2022-03-17,N,UCLA,ROUND-64,L,53,57,,21,53,.396,4,17,.235,17,36,.472,.434,7,8,.875,8,26,34,4,6,2,10,15,19,54,.352,8,22,.364,11,32,.344,.426,11,13,.846,7,21,28,14,9,6,7,11,akron,2022
,,,,,,24-10,2402,2130,,827,1799,.460,265,748,.354,562,1051,.535,.533,483,701,.689,289,812,1101,396,199,110,370,536,783,1857,.422,225,658,.342,558,1199,.465,.482,339,480,.706,249,689,938,321,187,77,377,643,akron,2022
1,1,2021-11-09,,Louisiana Tech,REG (Non-Conf),W,93,64,,32,64,.500,13,33,.394,19,31,.613,.602,16,23,.696,14,34,48,19,9,2,13,19,26,67,.388,6,26,.231,20,41,.488,.433,6,19,.316,14,20,34,11,3,1,10,18,alabama,2022
2,2,2021-11-12,,South Dakota State,REG (Non-Conf),W,104,88,,41,84,.488,13,40,.325,28,44,.636,.565,9,14,.643,17,29,46,19,4,3,8,17,34,70,.486,9,31,.290,25,39,.641,.550,11,18,.611,9,29,38,15,4,2,11,19,alabama,2022
3,3,2021-11-16,,South Alabama,REG (Non-Conf),W,73,68,,27,61,.443,7,27,.259,20,34,.588,.500,12,19,.632,9,26,35,13,12,9,22,17,25,65,.385,7,25,.280,18,40,.450,.438,11,16,.688,12,25,37,8,10,2,21,21,alabama,2022
4,4,2021-11-19,,Oakland,REG (Non-Conf),W,86,59,,29,67,.433,10,36,.278,19,31,.613,.507,18,22,.818,15,30,45,15,4,10,12,15,19,63,.302,4,23,.174,15,40,.375,.333,17,22,.773,7,21,28,3,9,1,9,15,alabama,2022
5,5,2021-11-25,N,Iona,REG (Non-Conf),L,68,72,,25,56,.446,5,17,.294,20,39,.513,.491,13,25,.520,8,30,38,7,7,3,13,18,26,59,.441,4,21,.190,22,38,.579,.475,16,21,.762,5,26,31,13,8,4,11,17,alabama,2022
6,6,2021-11-26,N,Drake,REG (Non-Conf),W,80,71,,31,57,.544,5,19,.263,26,38,.684,.588,13,22,.591,10,25,35,11,8,6,17,17,27,63,.429,7,19,.368,20,44,.455,.484,10,17,.588,13,20,33,10,7,1,14,20,alabama,2022
7,7,2021-11-28,N,Miami (FL),REG (Non-Conf),W,96,64,,37,69,.536,16,30,.533,21,39,.538,.652,6,11,.545,14,28,42,22,4,3,11,17,23,50,.460,4,17,.235,19,33,.576,.500,14,20,.700,4,19,23,6,8,2,13,16,alabama,2022
8,8,2021-12-04,N,Gonzaga,REG (Non-Conf),W,91,82,,31,72,.431,13,34,.382,18,38,.474,.521,16,22,.727,9,30,39,15,7,9,12,24,30,67,.448,9,23,.391,21,44,.477,.515,13,25,.520,12,27,39,17,6,9,12,15,alabama,2022
9,9,2021-12-11,,Houston,REG (Non-Conf),W,83,82,,26,50,.520,7,18,.389,19,32,.594,.590,24,31,.774,5,25,30,14,4,1,12,20,31,73,.425,9,26,.346,22,47,.468,.486,11,19,.579,17,21,38,11,8,6,9,28,alabama,2022
10,10,2021-12-14,@,Memphis,REG (Non-Conf),L,78,92,,30,65,.462,10,33,.303,20,32,.625,.538,8,12,.667,14,15,29,16,11,3,19,20,32,60,.533,8,23,.348,24,37,.649,.600,20,25,.800,11,17,28,20,12,3,17,12,alabama,2022
11,11,2021-12-18,,Jacksonville State,REG (Non-Conf),W,65,59,,23,56,.411,8,30,.267,15,26,.577,.482,11,16,.688,11,28,39,15,5,8,11,17,22,61,.361,6,25,.240,16,36,.444,.410,9,16,.563,11,22,33,7,4,3,8,20,alabama,2022
12,12,2021-12-21,N,Davidson,REG (Non-Conf),L,78,79,,30,67,.448,12,36,.333,18,31,.581,.537,6,8,.750,14,22,36,17,5,4,11,12,31,58,.534,12,24,.500,19,34,.559,.638,5,5,1.000,4,21,25,22,6,3,11,13,alabama,2022
13,13,2021-12-29,,Tennessee,REG (Conf),W,73,68,,26,60,.433,7,31,.226,19,29,.655,.492,14,21,.667,10,32,42,11,7,3,15,17,22,63,.349,7,29,.241,15,34,.441,.405,17,20,.850,10,24,34,10,10,2,11,19,alabama,2022
